Item Number,Brand,Processor,Type,Release Year,Model,Price,Ram Size Clean,GPU Clean,Maximum Resolution Clean,Screen Size Clean,Processor Speed Clean,Refurbished,Condition Clean,OS Clean,SSD Capacity Clean,Hard Drive Capacity Clean,Storage Type Clean
85264984887,Microsoft,Intel Core i5-6300U,Laptop,nan,Surface Pro,59.99,8.0,Unknown,Unknown,Unknown,Unknown,False,Not Working,Windows 10 Pro,256 GB,Unknown,SSD
85264984888,HP,Intel Core i5 4th Gen.,Laptop,nan,HP Probook 650 G1,99.99,8.0,Unknown,1366 x 768,15.6,2.6,False,Good,Windows 10 Pro,256 GB,Unknown,SSD
85264984889,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,311.96,Unknown,Unknown,1920 x 1080,14.0,2.6,False,Unknown,Windows 10 Pro,120 GB,Unknown,Unknown
85264984890,Fujitsu,Intel Core i3 4th generation,Laptop,nan,E734,390.83,Unknown,Unknown,1920 x 1080,13.3,3.0,False,Unknown,Windows 10 Pro,240 GB,Unknown,SSD
85264984894,Getac,Intel Core i5 6th Gen.,Laptop,nan,F110 G3,223.24,8.0,Unknown,1024 x 768,10.1,2.3,False,Good,Windows 10 Pro,256 GB,256 GB,SSD
85264984895,Dell,i7-7660U,Unknown,2017,Dell XPS 13 9360,455.54,16.0,Unknown,1275 x 717,13.3,1.8,False,Good,Windows 11 Pro,512 GB,512 GB,Unknown
85264984896,Lenovo,Intel Core i7 7th generation,Laptop,nan,T470s,390.98,Unknown,Unknown,1920 x 1080,14.0,3.5,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264984897,HP,AMD Ryzen 7 7000 Series,Laptop,nan,HP Pavilion 15-eh3047nr,325,16.0,AMD Radeon,1920 x 1080,15.6,2.0,Unknown,Unknown,Windows 11 Home,512 GB,Unknown,SSD
85264984899,HP,Intel Core i7 8th Gen.,Laptop,2019,HP EliteBook x360,355.66,16.0,Intel UHD Graphics 620,1920 x 1080,13.3,4.6,False,Good,Windows 11 Pro,512 GB,Unknown,SSD
85264984900,Lenovo,Intel Core i5 7th generation,Laptop,nan,T470s,390.98,Unknown,Unknown,1920 x 1080,14.0,3.1,False,Unknown,Windows 11 Pro,480 GB,Unknown,Unknown
85264984901,Lenovo,Intel Core I5 â€‹â€‹12th Generation,Laptop,nan,V15 G3,714.35,Unknown,Intel UHD Graphics,1920 x 1080,15.6,4.0,False,New,Windows 11 Pro,256 GB,Unknown,SSD
85264984902,Dell,Intel Core i5 3rd generation,Laptop,nan,E6430,420.58,Unknown,Unknown,1920 x 1080,14.0,3.0,False,Unknown,Windows 11 Pro,960 GB,Unknown,Unknown
85264984904,Dell,Intel Core i5 3rd generation,Laptop,nan,E6430,347.83,Unknown,Unknown,1920 x 1080,14.0,3.0,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264984906,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,300.36,Unknown,Unknown,1920 x 1080,14.0,2.6,False,Unknown,Windows 10 Pro,120 GB,Unknown,Unknown
85264984909,LG,Intel Core i7 13th Gen,Laptop,nan,LG gram,675,32.0,Unknown,1659 x 933,17.3,Unknown,False,Unknown,Windows 11 Home,1 TB,1 TB,Unknown
85264984910,Dell,Intel Core i7 i7-1355U,Laptop,2023,79T1D,750,8.0,Unknown,1920 x 1080,14.0,1.7,False,New,Windows 11 Pro,256 GB,256 GB,SSD
85264984913,Acer,Intel,Unknown,nan,N16Q13,49.49,Unknown,Unknown,978 x 550,10.2,Unknown,False,Unknown,Chrome OS,Unknown,Unknown,Unknown
85264984915,Dell,Intel Core i5 5th generation,Laptop,nan,E7450,323.98,Unknown,Unknown,1920 x 1080,14.0,2.7,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264984917,Asus,Intel Core i9 13th Gen.,Laptop,2023,ASUS ROG Strix Scar 18,3668.39,32.0,NVIDIA RTX 4090,2560 x 1600,18.0,Unknown,False,New,Windows 11 Home,2 TB,2 TB,SSD
85264984920,HP,Intel Core i5 12th Gen.,Laptop,nan,HP ENVY x360,593.47,8.0,Intel Iris Xe,1920 x 1080,15.6,Unknown,False,Good,Windows 11 Home,512 GB,512 GB,SSD
85264984921,HP,Intel Core i7 8th Gen.,Laptop,nan,HP Spectre X360,227.77,Unknown,Unknown,1246 x 701,13.0,Unknown,False,Not Working,Windows 11 Home,1 TB,Unknown,SSD
85264984922,Lenovo,Intel Core i5 8th Gen.,Laptop,nan,Lenovo V330-15IKB,170.9,8.0,Unknown,1366 x 768,15.6,1.6,False,Good,Windows 11 Pro,256 GB,Unknown,SSD
85264984923,HP,Intel Core i5 12th Gen.,Laptop,nan,HP 250 G9,618.78,8.0,Intel Iris Xe,1920 x 1080,15.6,1.3,Unknown,Unknown,Windows 11 Home,256 GB,256 GB,SSD
85264984924,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,368.59,Unknown,Unknown,1920 x 1080,14.0,1.99,False,Unknown,Windows 10 Pro,360 GB,Unknown,SSD
85264984926,Lenovo,Intel Core i7,Laptop,nan,"Budget Laptop Deal, offer",327.74,32.0,Unknown,1496 x 841,15.6,Unknown,False,Good,Windows 11 Home,256 GB,Unknown,Unknown
85264984929,Lenovo,Amd A6,Laptop,nan,Lenovo Ideapad Slim,100,16.0,AMD Vega 6,2560 x 1600,14.0,2.2,False,Unknown,Windows 10 Home,32 GB,Unknown,SSD
85264984930,Lenovo,Intel Xeon E-2176M CPU,Laptop,nan,Lenovo ThinkPad P1,445.06,32.0,NVIDIA Quadro P2000 Max-Q,3840 x 2160,15.6,1.8,False,Excellent,Windows 11 Pro,512 GB,Unknown,SSD
85264984932,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,302.91,Unknown,Unknown,1920 x 1080,14.0,Unknown,False,Unknown,Windows 10 Pro,120 GB,Unknown,Unknown
85264984933,Lenovo,Intel Core i5 7th generation,Laptop,nan,T470s,352.8,Unknown,Unknown,1920 x 1080,14.0,3.1,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264984935,Microsoft,Intel Core i5,Unknown,nan,Microsoft Surface Book,191.08,8.0,Unknown,1294 x 728,13.5,Unknown,False,Good,Windows 10 Home,128 GB,128 GB,Unknown
85264984936,Dell,Intel Core i5 4th Gen.,Laptop,nan,E6320,588.65,Unknown,Unknown,1275 x 717,13.3,Unknown,False,Good,Windows 10 Home,320 GB,320 GB,HDD
85264984941,LG,Intel Core i7 12th Gen.,Laptop,nan,Gram,649,16.0,Intel Iris Xe,2560 x 1600,16.0,3.4,Unknown,Unknown,Windows 11 Home,1 TB,Unknown,SSD
85264984945,Acer,Intel Core i5 10th Gen.,Laptop,2020,Acer Swift 3,350,8.0,Intel Iris Plus,2256 x 1504,13.5,1.1,Unknown,Unknown,Windows 10 Home,256 GB,Unknown,SSD
85264984947,Dell,Intel Core i5 3rd generation,Laptop,nan,E6430,316.94,Unknown,Unknown,1920 x 1080,14.0,3.0,False,Unknown,Windows 11 Pro,240 GB,Unknown,Unknown
85264984948,Lenovo,Intel Core i3 7th generation,Laptop,nan,13,419.31,Unknown,Unknown,1920 x 1080,13.3,Unknown,False,Unknown,Windows 11 Pro,120 GB,Unknown,SSD
85264984951,Lenovo,Intel Core i5 6th generation,Laptop,nan,T460s,412.93,Unknown,Unknown,1920 x 1080,14.0,2.8,False,Unknown,Windows 10 Pro,480 GB,Unknown,Unknown
85264984952,Lenovo,Intel Celeron N,Laptop,2021,Lenovo 500e Chromebook Gen 3,199.99,8.0,Intel UHD Graphics,1366 x 768,11.6,1.1,Unknown,Unknown,Chrome OS,64 GB,Unknown,SSD
85264984953,Dell,Intel Core i5 10th Gen.,Laptop,2021,Inspiron 15,359.99,8.0,Intel UHD Graphics,1920 x 1080,15.6,1.0,Unknown,Unknown,Windows 11 Home,256 GB,256 GB,SSD
85264984955,Dell,Intel Core i7 3rd Gen.,Laptop,nan,Dell Precision M4700,199,16.0,NVIDIA Quadro K1000M,1920 x 1080,15.6,2.7,False,Unknown,Windows 11 Pro,512 GB,512 GB,HDD
85264984956,Lenovo,Intel Core i5-5200U,Laptop,2015,Lenovo ThinkPad T450,125.96,4.0,Unknown,1366 x 768,14.0,2.2,False,Good,Windows 10 Pro,500 GB,500 GB,HDD
85264984957,Dell,Intel Core i7 8th Gen.,Laptop,nan,Dell Latitude 5490,119,8.0,Unknown,1342 x 755,14.0,1.9,Unknown,Unknown,Windows 10 Pro,256 GB,Unknown,SSD
85264984959,Dell,Intel Core i7 12th Gen.,Laptop,nan,Dell Inspiron 15 3520,674.99,16.0,Intel Iris Xe,1920 x 1080,15.6,4.7,False,New,Windows 11 Home,512 GB,Unknown,SSD
85264984960,HP,Intel Core i5 4th Gen.,Laptop,nan,HP ProBook,116.99,16.0,Unknown,1600 x 900,14.0,Unknown,False,Good,Windows 10 Pro,256 GB,256 GB,SSD
85264984961,Apple,I5-7y54,Laptop,2017,Macbook,599,8.0,Unknown,1366 x 768,12.0,1.2,False,Good,macOS,512 GB,Unknown,SSD
85264984962,Lenovo,Intel Pentium N5030,Laptop,2020,IdeaPad 1 14IGL05,159.99,4.0,Intel UHD Graphics 605,1366 x 768,14.0,1.1,False,Not Working,Windows 11 Home,128 GB,128 GB,SSD
85264984963,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,321.23,Unknown,Unknown,1920 x 1080,14.0,2.6,False,Unknown,Windows 10 Pro,120 GB,Unknown,Unknown
85264984965,Lenovo,Intel Celeron,Laptop,2019,Samsung ChromeBook,30,32.0,Intel Integrated Graphics,1366 x 768,11.6,1.1,Unknown,Unknown,Chrome OS,32 GB,32 GB,SSD
85264984967,HP,Intel Pentium,Desktop,nan,500B MT,70,4.0,Unknown,Unknown,Unknown,Unknown,False,Unknown,Windows 10 Home,500 GB,500 GB,HDD
85264984968,Dell,Intel Core i5 11th Gen.,Laptop,2022,Dell Latitude 5430 Rugged,1482.83,16.0,Intel Iris Xe,1920 x 1080,14.0,2.4,False,New,Windows 11 Pro,512 GB,512 GB,SSD
85264984970,Dell,Intel Core i5-6300U,Laptop,nan,Latitude 5580,129,8.0,Intel Integrated Graphics,1438 x 809,15.0,Unknown,False,Good,Windows 10 Pro,256 GB,Unknown,SSD
85264984973,Dell,Intel Core i5 3rd generation,Laptop,nan,E6430,351.19,Unknown,Unknown,1920 x 1080,14.0,3.0,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264984974,Samsung,Samsung Exynos 5 Dual,Laptop,2012,Samsung ChromeBook,40,2.0,Unknown,1366 x 768,11.6,1.7,Unknown,Unknown,Chrome OS,16 GB,Unknown,SSD
85264984976,HP,Intel Core i5 4th Gen.,Unknown,nan,HP Probook 650 G1,111.27,Unknown,Unknown,1496 x 841,15.6,Unknown,False,Unknown,Unknown,Unknown,Unknown,Unknown
85264984977,Dell,Intel Core i7 4th Gen.,Laptop,nan,Dell Latitude E5440,249.95,16.0,Unknown,1366 x 768,14.0,Unknown,False,Good,Windows 10 Home,1 TB,Unknown,SSD
85264984979,HP,Intel Celeron N4120,Laptop,nan,14-dq0051dx,99,4.0,Unknown,1366 x 768,14.0,Unknown,False,Unknown,Windows 11 Home S,64 GB,64 GB,SSD
85264984980,HP,Intel Celeron N4000,Laptop,2020,14a-na0023cl,145,4.0,Intel UHD Graphics 600,1920 x 1080,14.0,2.6,Unknown,Unknown,Chrome OS,Unknown,Unknown,SSD
85264984981,Dell,Intel Core i7 6th Gen.,Laptop,nan,Dell Inspiron 15 5559,200,8.0,Unknown,1366 x 768,15.6,2.5,False,Unknown,Unknown,1 TB,1 TB,HDD
85264984982,Asus,Intel Celeron,Laptop,2015,R515MA-RH01,171.99,Unknown,Unknown,1496 x 841,15.6,Unknown,False,Good,Unknown,Unknown,Unknown,HDD
85264984983,Dell,Intel Core i5 3rd generation,Unknown,nan,E5430,360.49,Unknown,Unknown,1920 x 1080,14.0,Unknown,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264984984,Dell,Intel Core i5 3rd generation,Laptop,nan,E6430,420.58,Unknown,Unknown,1920 x 1080,14.0,3.0,False,Unknown,Windows 10 Pro,960 GB,Unknown,Unknown
85264984985,Dell,Intel Core 2 Duo,Laptop,nan,Dell Latitude E6500,44.97,4.0,Unknown,1920 x 1200,15.4,Unknown,False,Unknown,Unknown,Unknown,Unknown,Unknown
85264984986,Lenovo,Intel Xeon E-2176M CPU,Laptop,nan,Lenovo ThinkPad P1,445.06,32.0,NVIDIA Quadro P2000 Max-Q,3840 x 2160,15.6,1.8,False,Excellent,Windows 11 Pro,512 GB,Unknown,SSD
85264984988,Asus,Intel Core i7 13th Gen.,Laptop,nan,ASUS ZenBook S13,25.31,Unknown,Unknown,1275 x 717,13.3,Unknown,False,New,Unknown,1 TB,1 TB,Unknown
85264984990,Microsoft,Intel Pentium Gold,Unknown,nan,Microsoft Surface Go,118.11,Unknown,Unknown,959 x 539,10.0,Unknown,False,Good,Windows 11 Pro,Unknown,Unknown,Unknown
85264984991,Dell,Intel Core i5 4th Gen.,Laptop,nan,E6320,588.65,Unknown,Unknown,1275 x 717,13.3,Unknown,False,Good,Windows 10 Home,320 GB,320 GB,HDD
85264984992,Microsoft,Intel Core i5 8th Gen.,Laptop,2018,Microsoft Surface Book 2,100,8.0,Intel UHD Graphics 620,3000 x 2000,13.5,Unknown,False,Not Working,Windows 10 Pro,256 GB,256 GB,SSD
85264984993,Dell,Intel Core i7 10th Gen.,Laptop,nan,Dell Precision 5550 (Touchscreen),750,16.0,NVIDIA Quadro T1000,3840 x 2400,15.6,2.6,False,Unknown,Windows 11 Pro,512 GB,Unknown,SSD
85264984995,Fujitsu,Intel Core i5 4th generation,Laptop,nan,A574,433.3,Unknown,Unknown,1920 x 1080,15.6,3.0,False,Unknown,Windows 10 Pro,240 GB,Unknown,SSD
85264984996,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,384.1,Unknown,Unknown,1920 x 1080,14.0,Unknown,False,Unknown,Windows 10 Pro,480 GB,Unknown,Unknown
85264984997,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,384.1,Unknown,Unknown,1920 x 1080,14.0,Unknown,False,Unknown,Windows 11 Pro,240 GB,Unknown,Unknown
85264984998,Dell,Intel Core i5-1035G1,Laptop,nan,Dell Inspiron 5593,253.08,Unknown,Unknown,1496 x 841,15.6,Unknown,False,Unknown,Unknown,Unknown,Unknown,Unknown
85264984999,Panasonic,Intel Core Duo,Laptop,2022,Panasonic Toughbook CF-30,164.95,2.0,Unknown,1024 x 728,13.1,1.6,False,Good,Windows 7 Home,256 GB,320 GB,SSD
85264985000,Clevo,Intel DUAL Core Quad Thread Pentium 4415U 2.30GHz,Laptop,nan,W955BU,158.18,8.0,Unknown,1366 x 768,15.6,Unknown,False,Unknown,Windows 11 Pro,240 GB,240 GB,SSD
85264985001,HP,Intel Core i3 11th Gen.,Laptop,2023,HP 17-cn0003dx,259.99,8.0,Intel UHD Graphics,1600 x 900,17.3,2.0,Unknown,Unknown,Windows 11 Home,256 GB,Unknown,SSD
85264985002,Lenovo,Intel Core i5 6th generation,Laptop,nan,T470s,399.8,Unknown,Unknown,1920 x 1080,14.0,Unknown,False,Unknown,Windows 10 Pro,480 GB,Unknown,Unknown
85264985003,HP,Intel Core i7 8th Gen.,Laptop,nan,HP EliteBook 850 G5,506.1,16.0,Intel UHD Graphics,1920 x 1080,15.6,4.0,False,Very Good,Windows 11 Pro,512 GB,Unknown,SSD
85264985004,Panasonic,Intel Core i5 7th Gen.,Laptop,nan,Panasonic Toughbook CF-54,599.99,16.0,Unknown,1342 x 755,14.0,2.7,False,Good,Windows 10 Pro,1 TB,1 TB,SSD
85264985007,HP,Intel Core i3 6th Gen.,Laptop,2016,HP 15-ay009dx,62.95,6.0,Unknown,1366 x 768,15.6,2.3,False,Unknown,Windows 10 Home,1 TB,1 TB,HDD
85264985009,HP,Intel Core i5 8th Gen.,Laptop,nan,HP Elitebook 840 G5,184.1,8.0,Unknown,1920 x 1080,14.0,Unknown,False,Good,Windows 11 Pro,256 GB,Unknown,SSD
85264985011,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,449.83,Unknown,Unknown,1920 x 1080,14.0,2.6,False,Unknown,Windows 10 Pro,960 GB,Unknown,Unknown
85264985012,Dell,Intel Core i5 5th generation,Laptop,nan,E7450,358.8,Unknown,Unknown,1920 x 1080,14.0,2.7,False,Unknown,Windows 11 Pro,120 GB,Unknown,Unknown
85264985013,Fujitsu,Intel Core i7,Laptop,nan,"Budget Laptop Deal, offer",226.51,Unknown,Intel Integrated Graphics,1275 x 717,13.3,3.5,False,Very Good,Windows 11 Pro,1 TB,Unknown,SSD
85264985015,Dell,i7-7660U,Unknown,2017,Dell XPS 13 9360,455.54,16.0,Unknown,1275 x 717,13.3,1.8,False,Good,Windows 11 Pro,512 GB,512 GB,Unknown
85264985017,Lenovo,Intel Core i7 13th Gen.,Laptop,nan,Yoga Book 9i 13IRU8,1454,16.0,Unknown,2880 x 1800,13.3,Unknown,False,Excellent,Windows 11 Home,1 TB,1 TB,SSD
85264985019,Acer,Intel Core i5 9th Gen.,Laptop,nan,Acer Nitro 5,500,512.0,NVIDIA GTX 1650,1920 x 1080,17.3,Unknown,False,Unknown,Windows 10 Home,512 GB,Unknown,SSD
85264985021,Lenovo,Intel Core i5 7th generation,Laptop,nan,T470s,292.26,Unknown,Unknown,1920 x 1080,14.0,3.1,False,Unknown,Windows 11 Pro,120 GB,Unknown,Unknown
85264985023,Chuwi,Intel Core M3,Laptop,2022,Aerobook Pro,287.12,8.0,Unknown,1920 x 1080,13.3,1.1,False,New,Windows 10 Home,256 GB,256 GB,SSD
85264985024,HP,Intel Core i7 8th Gen.,Unknown,nan,ZBook 14u G6,442.89,32.0,AMD Radeon PRO WX 3200,1342 x 755,14.0,1.8,False,Unknown,Windows 10 Pro,1 TB,Unknown,SSD
85264985025,Lenovo,Amd A6,Laptop,nan,Lenovo Ideapad Slim,100,16.0,AMD Vega 6,2560 x 1600,14.0,2.2,False,Unknown,Windows 10 Home,32 GB,Unknown,SSD
85264985026,Dell,AMD Ryzen 5 6000 Series,Laptop,2022,Dell G15,550,8.0,NVIDIA RTX 3050,1920 x 1080,15.6,3.3,Unknown,Unknown,Windows 11 Home,512 GB,Unknown,SSD
85264985028,Dell,Intel Celeron N4500 Processor,Laptop,nan,Chromebook 11â€ 3000 (3110),153.99,4.0,Intel UHD Graphics,1366 x 768,11.6,1.1,False,Excellent,Chrome OS,32 GB,Unknown,SSD
85264985029,Lenovo,Intel Core i3 7th generation,Laptop,nan,13,419.31,Unknown,Unknown,1920 x 1080,13.3,Unknown,False,Unknown,Windows 11 Pro,120 GB,Unknown,SSD
85264985030,HP,Intel Core i3 6th Gen.,Laptop,nan,HP ProBook,129.99,8.0,Unknown,1366 x 768,14.0,2.3,False,Good,Unknown,320 GB,320 GB,HDD
85264985031,HP,Intel Celeron N,Laptop,nan,HP Chromebook 14 G4,79.99,4.0,Unknown,1366 x 768,14.0,Unknown,False,Good,Chrome OS,16 GB,16 GB,SSD
85264985032,Microsoft,Intel Core i5,Unknown,nan,Microsoft Surface Book,177.14,128.0,Unknown,1294 x 728,13.5,Unknown,False,Good,Windows 11 Pro,128 GB,128 GB,SSD
85264985033,Chuwi,Quad Core,Laptop,2023,GemiBook Plus,256.49,8.0,Intel UHD Graphics,1920 x 1080,15.6,3.4,False,New,Windows 11 Home,256 GB,256 GB,SSD
85264985034,Dell,Intel Core 2 Duo,Laptop,2009,Dell Latitude D630,149,4.0,Unknown,1280 x 800,14.0,2.0,False,Unknown,Windows XP,128 GB,Unknown,SSD
85264985035,HP,Intel Core i3 6th Gen.,Laptop,nan,HP ProBook,84.95,8.0,Unknown,1112 x 626,11.6,2.3,False,Good,Windows 10 Home,128 GB,Unknown,SSD
85264985036,Dell,Intel Core i7 11th Gen.,Laptop,nan,Dell Latitude 7420,349.99,16.0,Intel Iris Xe,1920 x 1080,14.0,3.0,False,Good,Windows 11 Pro,256 GB,256 GB,SSD
85264985037,Lenovo,Intel Core i7 4th Gen.,Laptop,nan,ThinkPad T460p,187.77,16.0,NVIDIA GT 730M,1600 x 900,14.1,2.9,False,Unknown,Windows 10 Pro,256 GB,Unknown,SSD
85264985040,Dell,Intel Core i5-10310u,Unknown,nan,Dell Latitude 3410,184.99,16.0,Unknown,1920 x 1080,14.0,1.7,False,Unknown,Unknown,512 GB,Unknown,SSD
85264985041,Dell,Intel Core i5 8th Gen.,Tablet,2019,Dell Latitude 5290,110,8.0,Intel UHD Graphics 620,1920 x 1280,12.3,Unknown,False,Good,Windows 11 Pro,256 GB,256 GB,SSD
85264985043,Dell,Intel Core i7-1260U,Unknown,nan,Latitude 9330,721.83,32.0,Intel Integrated Graphics,2560 x 1600,13.3,1.1,False,New,Windows 10 Home,512 GB,Unknown,SSD
85264985045,Dell,Intel Celeron,Laptop,nan,Dell Chromebook 11 3180,44.99,4.0,Unknown,1112 x 626,11.6,Unknown,False,Good,Chrome OS,16 GB,16 GB,SSD
85264985046,HP,Intel Core i5 6th Gen.,Laptop,2016,Folio,164.49,8.0,Intel Integrated Graphics,1600 x 900,14.0,1.9,False,Good,Windows 11 Pro,256 GB,Unknown,SSD
85264985047,Dell,Intel Core i7 8th Gen.,Laptop,nan,Dell Latitude 7490,154.99,16.0,Intel UHD Graphics 620,1920 x 1080,14.0,1.9,False,Good,Windows 11 Pro,256 GB,Unknown,SSD
85264985048,Lenovo,Intel Core i3 4th Gen.,Laptop,2016,Lenovo ThinkPad E540,100,8.0,Unknown,1366 x 768,15.6,2.4,False,Unknown,Windows 10 Pro,256 GB,250 GB,SSD
85264985049,Dell,Intel Core i5 11th Gen.,Laptop,2023,Dell Inspiron 15 3520,409.85,8.0,Intel UHD Graphics,1920 x 1080,15.6,2.5,Unknown,Unknown,Windows 11 Home,256 GB,Unknown,SSD
85264985051,Dell,Intel Core i7 8th Gen.,Laptop,nan,Dell Latitude 5290,235,16.0,Unknown,1920 x 1080,12.0,1.9,False,Good,Windows 11 Pro,512 GB,512 GB,SSD
85264985052,HP,AMD Ryzen 5 4500U,Laptop,nan,ProBook 445 G7,239.99,16.0,AMD Radeon,1920 x 1080,14.0,2.3,False,Good,Unknown,512 GB,Unknown,SSD
85264985053,Lenovo,Intel Core i7 8th Gen.,Laptop,nan,Lenovo ThinkPad T590,279.99,16.0,Intel UHD Graphics 620,1920 x 1080,15.6,1.8,False,Unknown,Windows 11 Pro,256 GB,256 GB,SSD
85264985055,Dell,Intel Core i7 8th Gen.,Laptop,nan,5300 2-in-1,319.99,16.0,Unknown,Unknown,Unknown,1.9,False,Excellent,Windows 11 Pro,500 GB,500 GB,SSD
85264985056,Chuwi,Intel Celeron N,Laptop,2020,N4000,133.99,8.0,Intel UHD Graphics 600,1920 x 1080,14.1,2.6,False,New,Windows 10 Home,1 TB,256 GB,SSD
85264985057,HP,Intel Pentium,Laptop,2023,15-D,229.87,4.0,Unknown,1496 x 841,15.6,3.7,False,New,Windows 11 Home,128 GB,Unknown,SSD
85264985059,Lenovo,Intel Celeron N,Laptop,nan,Lenovo 100e,74.99,4.0,Unknown,1366 x 768,11.6,2.4,False,Good,Chrome OS,32 GB,32 GB,SSD
85264985060,Asus,Intel Core i3 i3-3217U,Laptop,nan,ASUS VivoBook X202E,78.65,4.0,Unknown,1366 x 768,11.6,1.8,False,Good,Windows 10 Home,500 GB,500 GB,HDD
85264985061,Fujitsu,Intel Core i5 8th Gen.,Laptop,nan,LIFEBOOK T937,95.95,8.0,Unknown,1366 x 768,13.3,Unknown,False,Unknown,Windows 10 Pro,256 GB,Unknown,SSD
85264985062,Dell,Intel Core i7 12th Gen.,Laptop,2022,G16,889.99,16.0,NVIDIA RTX 3060,2560 x 1600,16.0,5.0,Unknown,Unknown,Windows 11 Home,1 TB,Unknown,SSD
85264985063,HP,Intel Core i5 8th Gen.,Laptop,nan,HP Elitebook 840G6 I5-8365U,229,16.0,Unknown,1342 x 755,14.0,1.6,False,Good,Windows 11 Pro,512 GB,Unknown,SSD
85264985065,Lenovo,Intel Core i5 3rd Gen.,Laptop,nan,Lenovo ThinkPad T430,89,8.0,Unknown,1342 x 755,14.0,2.6,False,Good,Windows 10 Pro,500 GB,500 GB,HDD
85264985067,Panasonic,Core i5-7300U,Laptop,2017,Let's note CF-XZ6RF7VS,178,8.0,Unknown,2160 x 1440,12.0,Unknown,False,Unknown,Windows 10 Pro,256 GB,Unknown,SSD
85264985068,Lenovo,Intel Celeron,Laptop,nan,Lenovo ThinkPad 11e,31.95,4.0,Unknown,1112 x 626,11.6,Unknown,False,Unknown,Chrome OS,16 GB,16 GB,SSD
85264985069,Acer,Intel Celeron,Laptop,nan,Acer Chromebook C720,42.99,2.0,Unknown,1366 x 768,11.6,1.4,False,Good,Chrome OS,16 GB,16 GB,SSD
85264985070,Dell,core i5 8th gen,Laptop,2020,DELL LATITUDE 5400,299.99,32.0,Intel UHD Graphics 620,1920 x 1080,14.0,1.9,False,Excellent,Windows 11 Pro,1 TB,1 TB,SSD
85264985071,Lenovo,i7-1165G7,Unknown,nan,Lenovo ThinkPad P15s Gen1,400,32.0,Unknown,1496 x 841,15.6,Unknown,False,Good,Windows 11 Pro,1 TB,1 TB,SSD
85264985072,Dell,Intel Core i5 6th Gen.,Laptop,2017,Latitude 5480,125.96,8.0,Unknown,1920 x 1080,14.0,2.4,Unknown,Unknown,Windows 10 Pro,256 GB,512 GB,SSD
85264985073,Dell,Intel Core i5 8th Gen.,Laptop,2019,Dell Precision 3530,139.95,8.0,Unknown,1366 x 768,15.6,2.5,False,Good,Unknown,256 GB,Unknown,Unknown
85264985074,HP,Intel Core i5 11th Gen.,Laptop,nan,Hp 840 G8 14,494.99,16.0,Unknown,1342 x 755,14.0,2.6,False,New,Windows 10 Home,256 GB,256 GB,SSD
85264985075,Dell,Intel Core i5 7th Gen.,Laptop,nan,Dell Latitude 7480,129.99,16.0,Unknown,1366 x 768,14.0,2.6,False,Good,Windows 10 Home,128 GB,128 GB,SSD
85264985076,Panasonic,Intel Core i5 7th Gen.,Laptop,2019,Panasonic Toughbook CF-20,669,16.0,Unknown,1920 x 1200,10.1,3.3,False,Excellent,Windows 10 Pro,256 GB,256 GB,SSD
85264985077,Apple,Intel Core i5 3rd Gen.,Laptop,nan,A1278 MID 2012,109,8.0,Unknown,1280 x 800,13.3,Unknown,False,Unknown,macOS,500 GB,500 GB,HDD
85264985078,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,348.35,Unknown,Unknown,1920 x 1080,14.0,2.6,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264985080,Fujitsu,Intel Core i3 4th generation,Laptop,nan,E734,421.89,Unknown,Unknown,1920 x 1080,13.3,3.0,False,Unknown,Windows 10 Pro,480 GB,Unknown,SSD
85264985081,Lenovo,Intel Core i5 7th generation,Laptop,nan,T470s,318.24,Unknown,Unknown,1920 x 1080,14.0,3.1,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264985082,HP,Intel Core i7 2nd Gen.,Laptop,2017,HP ProBook,175,8.0,AMD Radeon,1600 x 900,17.3,Unknown,False,Good,Windows 10 Pro,1 TB,1 TB,HDD
85264985084,Dell,Intel Core i7 13th Gen.,Laptop,2023,Dell Latitude 5540,709.99,16.0,Intel UHD Graphics,1920 x 1080,15.6,1.8,False,Excellent,Windows 11 Pro,512 GB,512 GB,SSD
85264985085,Microsoft,Intel Core i5 11th Gen.,Laptop,nan,Microsoft Surface Pro,449,8.0,Unknown,1179 x 663,12.3,Unknown,False,Unknown,Windows 11 Home,128 GB,128 GB,SSD
